well_location	ncgc_id	smiles	MW	iupac	XLogP	monoisotopic_mass	formula	compound_name	Platenumber	WellNumber	WellLetter	plate_id	mixed_location_plate
A4	NCGC00385214-01	CC1CC2OC3(OC2C(C)(C)O)C(O)C4(C)C/5=C/CC6C(C)(C)C(CCC67CC57CCC4(C)C13)O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O				618.3767833	C35H54O9	NCGC00385214-01_C35H54O9_beta-D-Xylopyranoside, 1,3,4,6,7,7a,7b,8,9,10,11,13,13a,15,15a-pentadecahydro-13-hydroxy-11-(1-hydroxy-1-methylethyl)-1,1,7a,8,13a-pentamethyl-10,12a-epoxy-2H,5H-cyclopropa[1',8'a]naphth[2',1':4,5]indeno[2,1-b]oxepin-2-yl	53	4	A	15P	15P_A4
A4	NCGC00385211-01	CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(O)=O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(O)=O				794.4452568	C42H66O14	NCGC00385211-01_C42H66O14_Olean-12-en-28-oic acid, 3-[(3-O-beta-D-glucopyranosyl-beta-D-glucopyranuronosyl)oxy]-, (3beta)-	53	4	A	15P	15P_A4
A4	NCGC00385212-01	CC1OC(OC2C(CO)OC(OC3CCC4(C)C(CCC5(C)C4C\C=C/6C7CC(=C)CCC7(CCC56C)C(=O)OC8OC(CO)C(O)C(O)C8O)C3(C)C)C(O)C2OC9OCC(O)C(O)C9O)C(O)C(O)C1O				1042.53486	C52H82O21	NCGC00385212-01_C52H82O21_Hexopyranose, 1-O-[[10-[[O--6-deoxyhexopyranosyl-(1->4)-O-[pentopyranosyl-(1->3)]hexopyranosyl]oxy]-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydro-6a,6b,9,9,12a-pentamethyl-2-methylene-4a(2H)-picenyl]carbonyl]-	53	4	A	15P	15P_A4
A5	NCGC00169621-02	CO\C1=C\C(=O)O[C@@H](\C=C\C2=CC=CC=C2)[C@@H]1O				246.0892089	C14H14O4	NCGC00169621-02_C14H14O4_2H-Pyran-2-one, 5,6-dihydro-5-hydroxy-4-methoxy-6-[(E)-2-phenylethenyl]-, (5S,6S)-	53	5	A	15P	15P_A5
A5	NCGC00168931-02	C\C1=C2/[C@@H]3OC(=O)C(=C)[C@@H]3CC(=O)[C@@]2(C)CCC1				246.1255944	C15H18O3	NCGC00168931-02_C15H18O3_Naphtho[1,2-b]furan-2,5(3H,4H)-dione, 3a,5a,6,7,8,9b-hexahydro-5a,9-dimethyl-3-methylene-, (3aS,5aS,9bR)-	53	5	A	15P	15P_A5
A5	NCGC00180818-02	C[C@@H]1C[C@@H]2OC(=O)C(=C)[C@H]2C[C@@]3(C)[C@H]1CCC3=O				248.1412445	C15H20O3	NCGC00180818-02_C15H20O3_Azuleno[6,5-b]furan-2,5-dione, decahydro-4a,8-dimethyl-3-methylene-, (3aR,4aS,7aS,8R,9aS)-	53	5	A	15P	15P_A5
A5	NCGC00180848-02	C\C1=C\C[C@H](O)[C@@]2(C)C[C@@H](O)[C@@H]3[C@@H](OC(=O)C3=C)[C@H]12				264.1361591	C15H20O4	NCGC00180848-02_C15H20O4_Naphtho[1,2-b]furan-2(3H)-one, 3a,4,5,5a,6,7,9a,9b-octahydro-4,6-dihydroxy-5a,9-dimethyl-3-methylene-, (3aR,4R,5aS,6S,9aR,9bS)-	53	5	A	15P	15P_A5
A5	NCGC00385355-01	CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)C3=C4C=C(OC)C=CC4=NC=C3				326.1994281	C20H26N2O2	NCGC00385355-01_C20H26N2O2_(8alpha,9R)-6'-Methoxy-10,11-dihydrocinchonan-9-ol	53	5	A	15P	15P_A5
A5	NCGC00168923-03	COC1=C(OC)C=C(C=C1)[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3C4=CC(=C(O[C@@H]5O[C@H](CO)C(O)[C@H](O)[C@H]5O)C=C4)OC				534.2101119	C27H34O11	NCGC00168923-03_C27H34O11_beta-D-xylo-Hexopyranoside, 4-[(1S,3aR,4S,6aR)-4-(3,4-dimethoxyphenyl)tetrahydro-1H,3H-furo[3,4-c]furan-1-yl]-2-methoxyphenyl, (4xi)-	53	5	A	15P	15P_A5
A5	NCGC00180829-02	C[C@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)\C6=C\C(=O)OC6)[C@@H](O)[C@@H](O)[C@H]1O				584.2832768	C29H44O12	NCGC00180829-02_C29H44O12_Card-20(22)-enolide, 3-[(6-deoxy-beta-D-talopyranosyl)oxy]-1,5,11,14,19-pentahydroxy-, (1beta,3beta,5beta,8xi,9xi,11alpha)-	53	5	A	15P	15P_A5
A5	NCGC00179585-04	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([NH]C5=C4C=CC(=C5)OC)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\C6=CC(=C(OC)C(=C6)OC)OC				634.2890309	C35H42N2O9	NCGC00179585-04_C35H42N2O9_Cinnaloid	53	5	A	15P	15P_A5
A6	NCGC00385407-01	CC(NC(=O)CC(O)=O)C/1=N/C2=CC=CC=C2C(=O)N1				275.0906059	C13H13N3O4	NCGC00385407-01_C13H13N3O4_	53	6	A	15P	15P_A6
A6	NCGC00385408-01	O=C1NC(CC2=C[NH]C3=CC=CC=C23)C(=O)NC1CC4=CN=C[NH]4				323.1382248	C17H17N5O2	NCGC00385408-01_C17H17N5O2_3-(1H-Imidazol-4-ylmethyl)-6-(1H-indol-3-ylmethyl)-2,5-piperazinedione	53	6	A	15P	15P_A6
A6	NCGC00168922-02	COC(=O)\C=C(/C)CC[C@H]1C(=C)CCC2[C@]1(C)CCC[C@]2(C)C(O)=O				348.2300595	C21H32O4	NCGC00168922-02_C21H32O4_1-Naphthalenecarboxylic acid, decahydro-5-[(3E)-5-methoxy-3-methyl-5-oxo-3-penten-1-yl]-1,4a-dimethyl-6-methylene-, (1S,4aR,5S)-	53	6	A	15P	15P_A6
A6	NCGC00385471-01	COC1=C(O)C=C2C(=C1)CC[N+](C)([O-])C23CC4=C(C3O)C5=C(OCO5)C=C4				371.1368874	C20H21NO6	NCGC00385471-01_C20H21NO6_6'-Methoxy-2'-methyl-3',4',6,8-tetrahydro-2'H-spiro[indeno[4,5-d][1,3]dioxole-7,1'-isoquinoline]-7',8-diol 2'-oxide	53	6	A	15P	15P_A6
A6	NCGC00385470-01	CC1CC(CC(C)(C)C1(O)\C=C\C(C)=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O				388.209718	C19H32O8	NCGC00385470-01_C19H32O8_4-Hydroxy-3,3,5-trimethyl-4-[(1E)-3-oxo-1-buten-1-yl]cyclohexyl beta-D-glucopyranoside	53	6	A	15P	15P_A6
A6	NCGC00385405-01	CC/C=C/C=C/C1(C)O\C(=C(C(=O)C2C(C)C(=O)C3=CC(=C(O)C(=C3C2(C)O)O)OC)/C1=O)OC				486.1889825	C26H30O9	NCGC00385405-01_C26H30O9_	53	6	A	15P	15P_A6
A6	NCGC00169355-02	CC1CCC2C(C)(C)[C@@H](O)CC[C@]2(C)C13CC4=C(O)C=C5C(=O)N(CC5=C4O3)C(CCC(O)=O)C(O)=O				515.2519171	C28H37NO8	NCGC00169355-02_C28H37NO8_Pentanedioic acid, 2-[(6'S,8a'S)-3',4',4'a,5',6,6',7',8,8',8'a-decahydro-4,6'-dihydroxy-2',5',5',8'a-tetramethyl-6-oxospiro[2H-furo[2,3-e]isoindole-2,1'(2'H)-naphthalen]-7(3H)-yl]-	53	6	A	15P	15P_A6
A6	NCGC00180843-03	C\C(=C/CC[C@](C)(O)C=C)C(=O)O[C@@H]1[C@@H]2O[C@]2(C)[C@H]3[C@@H](O\C=C/[C@@]13O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O				528.2206766	C25H36O12	NCGC00180843-03_C25H36O12_2,7-Octadienoic acid, 6-hydroxy-2,6-dimethyl-, (1aR,1bS,2S,5aS,6R,6aS)-2-(beta-D-glucopyranosyloxy)-1a,1b,2,5a,6,6a-hexahydro-5a-hydroxy-1a-methyloxireno[4,5]cyclopenta[1,2-c]pyran-6-yl ester, (2E,6S)-	53	6	A	15P	15P_A6
A7	NCGC00385600-01	CC(O)CCC1(O)\C(=C/C(=O)CC1(C)C)C				226.1568946	C13H22O3	NCGC00385600-01_C13H22O3_2-Cyclohexen-1-one, 4-hydroxy-4-(3-hydroxybutyl)-3,5,5-trimethyl-	53	7	A	15P	15P_A7
A7	NCGC00180557-02	COC(=O)C[C@H]\1\C(=C\C)[C@@H](O\C=C1C(=O)OC)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O				418.1475117	C18H26O11	NCGC00180557-02_C18H26O11_Methyl (2S,3Z,4S)-3-ethylidene-2-(beta-D-glucopyranosyloxy)-4-(2-methoxy-2-oxoethyl)-3,4-dihydro-2H-pyran-5-carboxylate	53	7	A	15P	15P_A7
A7	NCGC00179126-03	CC(=O)O[C@@H]1CC2C(C)(C)C(=O)\C=C/[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]45[C@]13C)C6=COC=C6				482.2304534	C28H34O7	NCGC00179126-03_C28H34O7_(6R,6aS,6bR,7aS,10S,10aS,12bR)-10-(3-Furyl)-4,4,6a,10a,12b-pentamethyl-3,8-dioxo-3,4,4a,5,6,6a,7a,8,10,10a,11,12,12a,12b-tetradecahydronaphtho[2,1-f]oxireno[d]isochromen-6-yl acetate	53	7	A	15P	15P_A7
A7	NCGC00385671-01	CC(C)CC(=O)O[C@@H]1O\C=C(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/[C@H]3C[C@H](O)[C@](O)(COC(C)=O)[C@@H]13				520.2155912	C23H36O13	NCGC00385671-01_C23H36O13_Butanoic acid, 3-methyl-, (1S,4aS,6S,7R,7aS)-7-[(acetyloxy)methyl]-4-[(beta-D-glucopyranosyloxy)methyl]-1,4a,5,6,7,7a-hexahydro-6,7-dihydroxycyclopenta[c]pyran-1-yl ester	53	7	A	15P	15P_A7
A7	NCGC00385528-01	C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)C(CC[C@@H]5C4CC[C@@]6(C)[C@]5(O)CC[C@]6(O)\C7=C\C(=O)OC7)C[C@H]3OC2O1				548.2621475	C29H40O10	NCGC00385528-01_C29H40O10_7aH,13aH-Cyclopenta[7,8]phenanthro[2,3-b]pyrano[3,2-e][1,4]dioxin-13a-carboxaldehyde, 1-(2,5-dihydro-5-oxo-3-furanyl)eicosahydro-1,3a,11,11a-tetrahydroxy-9,15a-dimethyl-, (1S,3aS,3bR,6aR,9R,11R,11aS,12aR,13aR,15aS)-	53	7	A	15P	15P_A7
A7	NCGC00385534-01	OC[C@H]1O[C@@H](OC2=CC=C3C=C(OC3=C2)C4=CC(=CC(=C4)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O)[C@H](O)[C@@H](O)[C@@H]1O				566.1635556	C26H30O14	NCGC00385534-01_C26H30O14_3-[6-(beta-D-Glucopyranosyloxy)-1-benzofuran-2-yl]-5-hydroxyphenyl beta-D-glucopyranoside	53	7	A	15P	15P_A7
A7	NCGC00385472-01	C\C=C(C)/C(=O)OC1\C=C/2C3C(C)C(C)C(CC3(C)CCC2(C)C4(C)CC(OC(C)=O)C5C(C)(C)C(O)C(=O)CC5(C)C14)OC(=O)C(C)C(C)O				712.4550336	C42H64O9	NCGC00385472-01_C42H64O9_2-Butenoic acid, 2-methyl-, 6-(acetyloxy)-3-hydroxy-21-(3-hydroxy-2-methyl-1-oxobutoxy)-2-oxours-12-en-11-yl ester, (2Z)-	53	7	A	15P	15P_A7
A7	NCGC00385529-01	CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6OC7OC(CO)C(O)C(O)C7O)C(O)=O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O				956.4980802	C48H76O19	NCGC00385529-01_C48H76O19_1-O-{(3beta,5xi,9xi)-3-[(2-O-Hexopyranosyl-beta-D-glucopyranuronosyl)oxy]-28-oxoolean-12-en-28-yl}-beta-D-glucopyranose	53	7	A	15P	15P_A7
A8	NCGC00385753-01	CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)C3=C4C=C(OC)C=CC4=NC=C3				326.1994281	C20H26N2O2	NCGC00385753-01_C20H26N2O2_Cinchonan-9-ol, 10,11-dihydro-6'-methoxy-, (9S)-	53	8	A	15P	15P_A8
A8	NCGC00385882-01	CC(C)C(=O)O[C@H]\1[C@H]2[C@@H](C\C(=C1[C@@H](C)CCCO)C)OC(=O)C2=C				336.193674	C19H28O5	NCGC00385882-01_C19H28O5_Propanoic acid, 2-methyl-, (3aR,4S,7aR)-2,3,3a,4,7,7a-hexahydro-5-[(1S)-4-hydroxy-1-methylbutyl]-6-methyl-3-methylene-2-oxo-4-benzofuranyl ester	53	8	A	15P	15P_A8
A8	NCGC00385818-01	CC(C)CC(=O)OC1C\C(=C\CC\C(=C\C2OC(=O)C(=C)C12)CO)C=O				362.1729386	C20H26O6	NCGC00385818-01_C20H26O6_(10Z)-6-Formyl-10-(hydroxymethyl)-3-methylene-2-oxo-2,3,3a,4,5,8,9,11a-octahydrocyclodeca[b]furan-4-yl 3-methylbutanoate	53	8	A	15P	15P_A8
A8	NCGC00385814-01	CC(\C=C\C1(O)\C(=C/C(=O)CC1(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C)=C/C(O)=O				442.1838972	C21H30O10	NCGC00385814-01_C21H30O10_(2E,4E)-5-{6-[(beta-D-Glucopyranosyloxy)methyl]-1-hydroxy-2,6-dimethyl-4-oxo-2-cyclohexen-1-yl}-3-methyl-2,4-pentadienoic acid	53	8	A	15P	15P_A8
A8	NCGC00385750-01	CC(\C=C\C=C(C)\C(O)=O)C1CCC2(C)C3CCC4C(C)(C)C(=O)CCC45CC35CCC12C				452.3290453	C30H44O3	NCGC00385750-01_C30H44O3_(22E,24E)-3-Oxo-9,19-cyclolanosta-22,24-dien-26-oic acid	53	8	A	15P	15P_A8
A8	NCGC00385751-01	COC(=O)C/1=C/OC(OC2OC(CO)C(O)C(O)C2O)C3C(C)C(CC13)OC(=O)C(O)CC(O)=O				506.1635556	C21H30O14	NCGC00385751-01_C21H30O14_4-{[1-(Hexopyranosyloxy)-4-(methoxycarbonyl)-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-6-yl]oxy}-3-hydroxy-4-oxobutanoic acid	53	8	A	15P	15P_A8
A8	NCGC00385813-01	COC1=C(O)C=CC(=C1)/C=C/C(=O)OC2C/C(=C(C(O)=O)\C2=C/CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C				522.1737264	C25H30O12	NCGC00385813-01_C25H30O12_(5E)-5-[2-(beta-D-Glucopyranosyloxy)ethylidene]-4-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoyl]oxy}-2-methyl-1-cyclopentene-1-carboxylic acid	53	8	A	15P	15P_A8
A8	NCGC00385673-01	CO[C@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@H]2C[C@@H](O)[C@@]3(C)[C@H](CC[C@@H]4C3CC[C@]5(C)[C@H](CC[C@]45O)/C6=C/C(=O)OC6)C2)[C@H]1O				550.3141831	C30H46O9	NCGC00385673-01_C30H46O9_Card-20(22)-enolide, 3-[(6-deoxy-3-O-methyl-alpha-D-talopyranosyl)oxy]-1,14-dihydroxy-, (1beta,3beta,5beta,9xi)-	53	8	A	15P	15P_A8
A9	NCGC00386113-01	CC(=O)\C=C\C1(O)\C(=C/C(=O)CC1(C)C)C				222.1255944	C13H18O3	NCGC00386113-01_C13H18O3_2-Cyclohexen-1-one, 4-hydroxy-3,5,5-trimethyl-4-[(1E)-3-oxo-1-buten-1-yl]-	53	9	A	15P	15P_A9
A9	NCGC00385941-01	CC(C)(O)C1OC1C/2=C/C(=O)C3(C)OC3C2O				240.0997736	C12H16O5	NCGC00385941-01_C12H16O5_5-Hydroxy-4-[3-(2-hydroxy-2-propanyl)-2-oxiranyl]-1-methyl-7-oxabicyclo[4.1.0]hept-3-en-2-one	53	9	A	15P	15P_A9
A9	NCGC00385885-01	CC(CCCO)C/1=C(C)/CC2OC(=O)C(=C)C2C1O				266.1518092	C15H22O4	NCGC00385885-01_C15H22O4_(3aS,4S,7aR)-4-Hydroxy-5-[(2S)-5-hydroxy-2-pentanyl]-6-methyl-3-methylene-3a,4,7,7a-tetrahydro-1-benzofuran-2(3H)-one	53	9	A	15P	15P_A9
A9	NCGC00385887-01	C[C@@H]1[C@@H]2[C@@H](O)C\C(=C3/[C@@H]([C@H]2OC1=O)\C(=C/C3=O)CO)C				278.1154237	C15H18O5	NCGC00385887-01_C15H18O5_(3S,3aR,4S,9aS,9bR)-4-Hydroxy-9-(hydroxymethyl)-3,6-dimethyl-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione	53	9	A	15P	15P_A9
A9	NCGC00179061-05	CCC1C(O)N2C3CC1C4C(O)C5(CC24)C3N(C)C6=C5C=CC=C6				326.1994281	C20H26N2O2	NCGC00179061-05_C20H26N2O2_Ajmalan-17,21-diol	53	9	A	15P	15P_A9
A9	NCGC00015878-08	COC(=O)C1C(O)CCC2CN3CCC4=C([NH]C5=C4C=CC=C5)C3CC12				354.1943427	C21H26N2O3	NCGC00015878-08_C21H26N2O3_Methyl (16alpha,17alpha)-17-hydroxyyohimban-16-carboxylate	53	9	A	15P	15P_A9
A9	NCGC00385998-01	COC(=O)C/1=C/O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3[C@@H]1[C@H](O)[C@H](O)[C@]3(C)O				422.1424263	C17H26O12	NCGC00385998-01_C17H26O12_Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-5,6,7-trihydroxy-7-methyl-, methyl ester, (1S,4aS,5S,6S,7R,7aS)-	53	9	A	15P	15P_A9
A9	NCGC00385999-01	C[C@]12CC[C@H](C[C@@]1(O)CCC3C2CC[C@]4(C)[C@H](CC[C@]34O)\C5=C\C(=O)OC5)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O				552.2934476	C29H44O10	NCGC00385999-01_C29H44O10_Card-20(22)-enolide, 3-(beta-D-glucopyranosyloxy)-5,14-dihydroxy-, (3alpha,5beta,8xi,9xi)-	53	9	A	15P	15P_A9
A10	NCGC00247521-02	COC1=C(CC=C(C)C)C(=C2C[C@@H](COC2=C1)C3=C(O)C=C(O)C=C3)OC				370.1780239	C22H26O5	NCGC00247521-02_C22H26O5_4-[(3R)-5,7-Dimethoxy-6-(3-methyl-2-buten-1-yl)-3,4-dihydro-2H-chromen-3-yl]-1,3-benzenediol	53	10	A	15P	15P_A10
A10	NCGC00386111-01	C[C@@H]1NC(=O)[C@H](CC2=C([NH]C3=C(CC=C(C)C)C=C(CC=C(C)C)C=C23)C(C)(C)C=C)NC1=O				461.3042275	C29H39N3O2	NCGC00386111-01_C29H39N3O2_(3S,6S)-3-Methyl-6-{[2-(2-methyl-3-buten-2-yl)-5,7-bis(3-methyl-2-buten-1-yl)-1H-indol-3-yl]methyl}-2,5-piperazinedione	53	10	A	15P	15P_A10
C2	NCGC00347803-02	CC12CCCC(C)(C1CCC(=C)C2CC\C(CO)=C/CO)C(O)=O				336.2300595	C20H32O4	NCGC00347803-02_C20H32O4_1-Naphthalenecarboxylic acid, decahydro-5-[(3E)-5-hydroxy-3-(hydroxymethyl)-3-penten-1-yl]-1,4a-dimethyl-6-methylene-	52	2	C	15P	15P_C2
C2	NCGC00386034-01	COC1=CC=C(C=C1OC)C2OC(C(C)C2C)C3=CC(=C(O)C=C3)OC				358.1780239	C21H26O5	NCGC00386034-01_C21H26O5_4-[5-(3,4-Dimethoxyphenyl)-3,4-dimethyltetrahydro-2-furanyl]-2-methoxyphenol	52	2	C	15P	15P_C2
C2	NCGC00346662-04	COC(=O)C/1=C/O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]\3[C@@H]1C\C=C3CO				388.136947	C17H24O10	NCGC00346662-04_C17H24O10_Methyl (1S,4aS,7aS)-1-(beta-D-glucopyranosyloxy)-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	52	2	C	15P	15P_C2
C2	NCGC00386037-01	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC=C(CC=C)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O				442.1838972	C21H30O10	NCGC00386037-01_C21H30O10_4-Allylphenyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside	52	2	C	15P	15P_C2
C2	NCGC00347611-02	CC(=C)C1CC[C@@]2(CC[C@@]3([C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C)C12)C(O)=O)C(O)=O				486.3345246	C30H46O5	NCGC00347611-02_C30H46O5_(3beta,5xi,9xi,18xi,19xi)-3-Hydroxylup-20(29)-ene-27,28-dioic acid	52	2	C	15P	15P_C2
C2	NCGC00386039-01	COC(=O)C/1=C/OC(OC2OC(CO)C(O)C(O)C2O)C3C(COC(=O)\C=C\C4=CC(=C(O)C=C4)O)C(O)C(O)C13				584.1741203	C26H32O15	NCGC00386039-01_C26H32O15_Cyclopenta[c]pyran-4-carboxylic acid, 7-[[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]methyl]-1-(hexopyranosyloxy)-1,4a,5,6,7,7a-hexahydro-5,6-dihydroxy-, methyl ester	52	2	C	15P	15P_C2
C2	NCGC00347376-02	C[C@@H]1CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O)[C@@](C)(C5CC[C@@]34C)C(O)=O)C2[C@]1(C)O)C(=O)OC6OC(CO)C(O)C(O)C6O				664.3822626	C36H56O11	NCGC00347376-02_C36H56O11_Hexopyranose, 1-O-[(3beta,5xi,9xi,18xi)-3,19,24-trihydroxy-24,28-dioxours-12-en-28-yl]-	52	2	C	15P	15P_C2
C2	NCGC00386040-01	CC1(C)CC[C@]23CO[C@@]4(CCC5[C@@]6(C)CC[C@H](O[C@@H]7OC[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H]7O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@@](C)(CO)C6CC[C@@]5(C)[C@]4(C)C[C@H]2O)[C@@H]3C1				1062.561074	C52H86O22	NCGC00386040-01_C52H86O22_alpha-L-Arabinopyranoside, (3beta,5xi,9xi,16alpha)-13,28-epoxy-16,23-dihydroxyoleanan-3-yl O-beta-D-glucopyranosyl-(1->2)-O-[O-beta-D-xylopyranosyl-(1->2)-beta-D-glucopyranosyl-(1->4)]-	52	2	C	15P	15P_C2
C3	NCGC00386046-01	COC1=CC=C(\C=C\COC(=O)\C(COC(=O)\C(C)=C\C)=C/C)C=C1				344.1623739	C20H24O5	NCGC00386046-01_C20H24O5_(2Z)-2-({[(2E)-3-(4-Methoxyphenyl)-2-propen-1-yl]oxy}carbonyl)-2-buten-1-yl (2E)-2-methyl-2-butenoate	52	3	C	15P	15P_C3
C3	NCGC00169701-03	COC1=C(O)C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(O)C=C3)OC				358.1416384	C20H22O6	NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-	52	3	C	15P	15P_C3
C3	NCGC00386043-01	COC1=C(O)C=CC(=C1)C(O)C(C)OC2=C(OC)C=C(CC=C)C=C2OC				374.1729386	C21H26O6	NCGC00386043-01_C21H26O6_Benzenemethanol, alpha-[1-[2,6-dimethoxy-4-(2-propen-1-yl)phenoxy]ethyl]-4-hydroxy-3-methoxy-	52	3	C	15P	15P_C3
C3	NCGC00386045-01	CCC(OC(=O)\C(COC(=O)\C(C)=C\C)=C/C)C1=CC=C(OC)C(=C1)OC				376.1885886	C21H28O6	NCGC00386045-01_C21H28O6_2-Butenoic acid, 2-methyl-, (2Z)-2-[[1-(3,4-dimethoxyphenyl)propoxy]carbonyl]-2-buten-1-yl ester, (2E)-	52	3	C	15P	15P_C3
C3	NCGC00386055-01	CC\1(C)OC2=CC=C3C(=C2\C=C1)\[N+](=C/4C(C)(C)C5CC67CCCN6C(=O)C5(CC34O)NC7=O)[O-]				463.210721	C26H29N3O5	NCGC00386055-01_C26H29N3O5_3-Hydroxy-9,9,16,16-tetramethyl-8-oxa-14,23,25-triazaheptacyclo[17.5.2.0~1,17~.0~3,15~.0~4,13~.0~7,12~.0~19,23~]hexacosa-4,6,10,12,14-pentaene-24,26-dione 14-oxide	52	3	C	15P	15P_C3
C3	NCGC00386041-01	C[C@@H]1CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)C2[C@]1(C)O)C(O)=O				504.3450893	C30H48O6	NCGC00386041-01_C30H48O6_Urs-12-en-28-oic acid, 2,3,19,23-tetrahydroxy-, (2alpha,3beta,5xi,9xi,18xi)-	52	3	C	15P	15P_C3
C3	NCGC00179805-02	CC1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)C(O)=O)C(C)(C)C5CC[C@@]34C)C2C1O)C(O)=O				780.4296067	C41H64O14	NCGC00179805-02_C41H64O14_Olean-12-en-28-oic acid, 19-hydroxy-3-[(4-O-beta-D-xylopyranosyl-beta-D-glucopyranuronosyl)oxy]-, (3beta,5xi,9xi,18xi)-	52	3	C	15P	15P_C3
C3	NCGC00169641-02	CC1OC(OC2C(O)C(O)COC2OC3C(O)C(O)C(OC3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5C\C=C7\C8CC(C)(C)CC(O)[C@]8(C)CC[C@@]67C)C4(C)C)C(O)=O)C(O)C(O)C1O				896.5133364	C47H76O16	NCGC00169641-02_C47H76O16_Hexopyranosiduronic acid, (3beta,5xi,9xi,18xi)-22-hydroxyolean-12-en-3-yl O--6-deoxyhexopyranosyl-(1->2)-O-pentopyranosyl-(1->2)-	52	3	C	15P	15P_C3
C4	NCGC00386059-01	CC(C)C/1=C/C2=C/CC3[C@](C)(CCC[C@@]3(C)C(O)=O)C2CC1=O				316.2038448	C20H28O3	NCGC00386059-01_C20H28O3_(5xi,9xi)-12-Oxoabieta-7,13-dien-18-oic acid	52	4	C	15P	15P_C4
